wavelength spec_bulge1 spec_bulge1_unc spec_bulge2 spec_bulge2_unc spec_bulge3 spec_bulge3_unc spec_bulge4 spec_bulge4_unc spec_disk spec_disk_unc spec_clump1 spec_clump1_unc spec_clump2 spec_clump2_unc spec_clump3 spec_clump3_unc
5491.4252 4.170889253023595e-05 4.906275711811325e-06 0.00015789087269321432 1.5953185896765274e-05 0.00010696281453411087 1.042973080420935e-05 0.00013001507513326596 1.2727788905743797e-05 9.652124570097605e-05 1.0738671728774676e-05 0.00026478870949073484 2.6163717711740994e-05 0.00019509676267985944 1.9008016030470488e-05 0.00035925375751486266 3.569922925396553e-05
5492.3254 4.6709784662734395e-05 4.910290130949967e-06 0.00017154097956535963 1.5961414957221862e-05 8.400440668269746e-05 1.0435852544006785e-05 0.00012661419715863433 1.2735663042225102e-05 0.00011321964302707926 1.0747997813522941e-05 0.00023125116973703367 2.6221324282005733e-05 0.0001954207023796501 1.904519981495261e-05 0.00041135809087765416 3.574371216025746e-05
5493.226 4.1770557796967986e-05 4.914003075728154e-06 0.0001589217130719809 1.5968683722528017e-05 0.0001078425668210403 1.0441343399048804e-05 0.00013819472021592811 1.2742962942046616e-05 0.00010259427281624567 1.0757877895338016e-05 0.0002636719337612664 2.626814274110869e-05 0.00019072024018166656 1.9072467030220052e-05 0.00042351315388817925 3.5781443140233555e-05
5494.1262 4.349142069284958e-05 4.9173149208392735e-06 0.00019786466030533945 1.5974557887795832e-05 0.00010494760775836639 1.044593640423815e-05 0.00013652477877993177 1.2749422157742895e-05 0.00011414892595536194 1.0766183104478846e-05 0.0002551232377525092 2.626726570776144e-05 0.00018354876020102546 1.9068559690392168e-05 0.0003683026088746053 3.577970153569359e-05
5495.0263 4.56058716069884e-05 4.920080210541326e-06 0.00017396305668166445 1.5978550958304806e-05 9.144401947928062e-05 1.0449315584343576e-05 0.0001319149355356067 1.2754669157298864e-05 0.00011101951648834347 1.0771764434330136e-05 0.00024720040372331985 2.6249884509172806e-05 0.00020697579586862906 1.9057689873578383e-05 0.0003556398123970878 3.576674265917641e-05
5495.9265 4.798267137718338e-05 4.922157050956603e-06 0.00016514019048222616 1.5980214378139233e-05 8.595802659615827e-05 1.045118571446838e-05 0.00013249856981006823 1.2758336487123076e-05 0.00011399245758444301 1.0774702368864735e-05 0.00020296409731856594 2.6267409119097027e-05 0.00021873863771003675 1.907011840747501e-05 0.0003999196093915255 3.578241170119017e-05
5496.8266 6.217869430931272e-05 4.923376041051655e-06 0.00012648368599791737 1.5979069951102098e-05 0.0001007069339350841 1.0451222995997348e-05 0.00011175312068998547 1.2760001759722762e-05 0.0001211049594371365 1.0775901571848442e-05 0.00023344385104185085 2.62729331791749e-05 0.0001780676261918677 1.907192619215239e-05 0.0003234491150662716 3.578078369203711e-05
5497.7272 4.60097462113689e-05 4.92349077790365e-06 0.00016621611478168053 1.5974520029997823e-05 0.00011577638544959185 1.0449005403871277e-05 0.00013681263600542965 1.2759093052894414e-05 0.00011553916317496454 1.0776321049159574e-05 0.0002609212254353099 2.6201384953165124e-05 0.00020741678104518033 1.902530063741629e-05 0.0003323207038749881 3.571167573097136e-05
5498.6274 3.9299098727015296e-05 4.922159647518175e-06 0.0001518461389340236 1.59658616504981e-05 9.671515053896543e-05 1.0444010648928835e-05 0.00013359413611278763 1.2754867398884402e-05 0.0001086954768560627 1.0776201914308905e-05 0.0002533971008764739 2.612821488669377e-05 0.00021773198228215224 1.8983623575764468e-05 0.00034124213914823824 3.5651905624679924e-05
5499.5275 4.772304985689709e-05 4.9189986969534315e-06 0.00015964250273238728 1.5952427045276724e-05 0.00011050378880194966 1.0435712871036013e-05 0.00013220259371022515 1.2746531393926594e-05 0.00010674353519088238 1.077470416436875e-05 0.00024554393540617697 2.6184947717066657e-05 0.00019725900985867 1.9024797255537826e-05 0.000317440425839713 3.570809295789027e-05
5500.4277 4.4661059175002075e-05 4.913709357470445e-06 0.00015536743863436974 1.5933879123663045e-05 0.00010471388644347784 1.0423794240488024e-05 0.00011899904691876498 1.2733517540730523e-05 9.161156249480349e-05 1.0770261490912033e-05 0.00021127871343353216 2.6322190961534962e-05 0.00015673389875758996 1.9109212707395445e-05 0.00035716008797807635 3.582152636758468e-05
5501.3278 5.127363419656312e-05 4.906246826439781e-06 0.00017714245513638868 1.591054889238629e-05 0.00011734169592769241 1.0408397859334737e-05 0.00013145343453071161 1.2715835392446289e-05 0.00012277190976869214 1.0761546978830255e-05 0.0002423662936309963 2.6349722976501133e-05 0.0002210867592354195 1.9119832114931658e-05 0.00027382154892749346 3.583271308542131e-05
5502.2284 4.413243501161953e-05 4.896927736935905e-06 0.00016404947087774791 1.5883582885875817e-05 9.881220081324135e-05 1.0390255311328045e-05 0.0001125640904976354 1.2694279364343359e-05 0.00011709711217255736 1.0748389121925204e-05 0.00026111188942009347 2.6220537498892603e-05 0.00019006319109115521 1.9035223078471453e-05 0.0004000822029304035 3.571818271073178e-05
5503.1286 5.566043690038414e-05 4.886456908195292e-06 0.00014505153302592994 1.5854924067689275e-05 9.545834447791347e-05 1.0370690487864979e-05 0.00014174318126590295 1.2670467378505715e-05 0.00011447870315972492 1.0732064033315786e-05 0.00022806128733452246 2.6088143212420938e-05 0.00015273913201049996 1.8953775448291916e-05 0.00034885529652426686 3.561275232890593e-05
5504.0287 4.6630704527865544e-05 4.875774180112005e-06 0.00017632051513367402 1.582689402622628e-05 0.00010344916738204573 1.0351334103092327e-05 0.00010640421441495014 1.2646494631112564e-05 8.817295790186476e-05 1.071477654805294e-05 0.00027345927908512885 2.6079998067483375e-05 0.00019766181300655785 1.8952172920225083e-05 0.0003454640327256655 3.561219006126662e-05
5504.9289 5.037978762353152e-05 4.865844572961961e-06 0.00013445845636315146 1.5801750033282125e-05 0.00010696206832468572 1.0333797303045657e-05 0.00014677043768527995 1.26244917103803e-05 8.360168352672337e-05 1.069888291503483e-05 0.00025831696521806186 2.6151080540766623e-05 0.0002000904830182643 1.899943065042208e-05 0.00042119291861736005 3.566704173119807e-05
5505.829 5.362632834247589e-05 4.857404634478488e-06 0.0001364266537197579 1.578121607159906e-05 0.0001241703163972426 1.031931035296273e-05 0.00013318876793965703 1.2606105648885757e-05 0.00011593090143305033 1.068629048784365e-05 0.0002494863075184254 2.6163586221448863e-05 0.00017611557878778074 1.9008319052530643e-05 0.00035811809562231886 3.566327283345914e-05
5506.7296 5.112779774194736e-05 4.850746346016906e-06 0.00017924707661895364 1.576614108743477e-05 9.269543286217406e-05 1.0308443716650025e-05 0.00014860283331778192 1.2592070107790938e-05 9.929878674187129e-05 1.0678144444748216e-05 0.0002593788396363746 2.6054126549190677e-05 0.00020468039370582204 1.8941199418987393e-05 0.00027195572430022553 3.556123050416513e-05
5507.6298 4.8326272689413325e-05 4.845686238216855e-06 0.0001448284948494176 1.575653685867672e-05 9.770475866884934e-05 1.0301111548371099e-05 0.0001347577295409457 1.2582160910070447e-05 9.48495166865987e-05 1.0674617804029802e-05 0.0002478803693968606 2.592914325251953e-05 0.0001655843835625705 1.8866867260814523e-05 0.0003558892742614054 3.5461148973858746e-05
5508.5299 4.152026175765899e-05 4.841684364296884e-06 0.00015355154624660918 1.5751833204858565e-05 7.578657798609355e-05 1.0296758784502049e-05 0.00011676701988286842 1.2575442470624536e-05 9.68885758014386e-05 1.0674637604190855e-05 0.0002511941417921458 2.594785886053835e-05 0.00021918558919466902 1.8879797634304316e-05 0.0003610555560270063 3.548719726119603e-05
5509.4301 4.266860382794804e-05 4.8381437695450904e-06 0.00018410513144496713 1.5751391815596375e-05 0.00010463239894572607 1.0294767792494955e-05 0.0001469354595030483 1.2570863167812437e-05 0.00011360593956374027 1.0676018886762807e-05 0.00024012421315903516 2.6092939843571776e-05 0.00017440247313043084 1.8964580733900306e-05 0.0004284363204677358 3.5611448886881965e-05
5510.3302 4.5282847422370114e-05 4.834767467205885e-06 0.0001491257726837212 1.5755003425627587e-05 0.00010406158791259563 1.0294885446340757e-05 0.0001108962684459069 1.2567938821604306e-05 0.00010490451035744781 1.067637863416018e-05 0.0002752585240515069 2.620243562949635e-05 0.0001934255075485121 1.9025199282025165e-05 0.00035476203828372586 3.5700226545224895e-05
5511.2308 4.7937119401941254e-05 4.831860365752396e-06 0.00015381724315159095 1.576323212147448e-05 0.00010691266343456607 1.0297546243537156e-05 0.00011712963108743545 1.2567316736267897e-05 0.00011165551405147031 1.0674729277129503e-05 0.000264456029365015 2.6193338612905732e-05 0.0001707570022946465 1.901520469578518e-05 0.000399347098574982 3.5686356888543136e-05
5512.131 4.4342975728619636e-05 4.830452598020953e-06 0.00016235319918389546 1.577741007133561e-05 0.00011199553325334139 1.03039313346016e-05 0.00012279080686111648 1.2570963979447307e-05 0.00010538030605722854 1.0672844553658577e-05 0.000249864302167944 2.6089409844112343e-05 0.000169399541658678 1.894979490186295e-05 0.00033508424683631515 3.5590795631852146e-05
5513.0311 4.7601416066690595e-05 4.832135642354282e-06 0.00014653394769000193 1.5799289139542315e-05 9.845101261847123e-05 1.0315712390871127e-05 0.00012208038909027651 1.2581823339774617e-05 0.00010033145105530003 1.0675338466995007e-05 0.0002520306582442446 2.5943219545990588e-05 0.00018801495936769658 1.8862871068504602e-05 0.0004069853852210636 3.547480531458472e-05
5513.9313 4.944842104298717e-05 4.83867504536917e-06 0.0001779400832978489 1.583039972741227e-05 9.754865040664604e-05 1.0334537386312996e-05 0.00013978181854880692 1.2603032110742665e-05 0.0001062318860808704 1.0688153696038344e-05 0.00028150647568294773 2.584533633066567e-05 0.00018793556626592396 1.881442328732197e-05 0.00034155675501848607 3.544340002464454e-05
5514.8314 6.161340764374834e-05 4.8514867478026556e-06 0.00015378886703417132 1.587133250968834e-05 8.128040530355738e-05 1.0361409628667208e-05 0.00010562551459103917 1.2636903464374076e-05 0.00011819301706461721 1.0716092474054812e-05 0.00022193954218468212 2.5893482487598825e-05 0.00020967259238167715 1.8872014794008146e-05 0.0003868060013345598 3.561744325551696e-05
5515.732 5.400649369860864e-05 4.8711651719144585e-06 0.00014957648855131066 1.5921248645587933e-05 0.00011814137903471553 1.0396206908672357e-05 0.00011629633659342711 1.2684050993898587e-05 0.00011013771635870806 1.0760629103773458e-05 0.00023003319545668804 2.6118786575535902e-05 0.00016830929536883324 1.9064634719059727e-05 0.0003682790780248046 3.607932402380838e-05
5516.6322 5.101191924052294e-05 4.897126116714469e-06 0.00016188514727334647 1.5977541862393767e-05 9.558267004355063e-05 1.0437333989474805e-05 0.00010960797931168555 1.2742722846972074e-05 0.00011096191943832383 1.0818838462676514e-05 0.0002561970221869219 2.648170061974353e-05 0.00018928645052540771 1.9370998570043567e-05 0.00033075136749268895 3.682952011656979e-05
5517.5323 4.649189513680909e-05 4.927624635592345e-06 0.000155823599195311 1.60361640832169e-05 0.00011404594955160824 1.0481894359324938e-05 0.0001304777060370568 1.280892570941691e-05 0.00010290299162662573 1.0884141339861315e-05 0.000237236427596944 2.689612287388471e-05 0.00016341933744623403 1.9725275323980684e-05 0.0003860345620641946 3.773288171083785e-05
5518.4325 4.276785942896196e-05 4.959987842279694e-06 0.0001526512771605027 1.6092097549624507e-05 9.213544538908135e-05 1.0526042695872178e-05 0.0001248625726406376 1.287692508148678e-05 0.00010763209489874049 1.0948052117608581e-05 0.0003141682450425186 2.7258553905906096e-05 0.000169150366240726 2.0031225753608277e-05 0.00038596149353081353 3.851127280610756e-05
5519.3326 4.707563715184277e-05 4.9910587183325e-06 0.00015864043969309371 1.6140073326473323e-05 0.00011284118547951079 1.0565566022322872e-05 0.00013109537064870494 1.294015860879843e-05 0.00011564805618167517 1.1002323794558488e-05 0.00028252059960375757 2.7467602122916302e-05 0.00018156626156839257 2.018731683029673e-05 0.00039049178905183496 3.885214907978028e-05
5520.2332 4.541130497159895e-05 5.017760058787321e-06 0.0001609189308300641 1.617536568432308e-05 0.000103278826533404 1.0596562871475163e-05 0.0001338353156021479 1.2992369266011193e-05 0.00011541907275966136 1.1040815644258107e-05 0.00026064570659710363 2.745062014999834e-05 0.00018416870009175488 2.0133094313813587e-05 0.0004278419830883903 3.8603269295474696e-05
5521.1334 4.827444816324762e-05 5.037488906393463e-06 0.00014491038549256985 1.619427285471004e-05 9.461708534760024e-05 1.0615880880471785e-05 0.00013405405945020633 1.3028385947129085e-05 0.00011377215982084996 1.106025518890506e-05 0.00024355501224534356 2.7233569285390247e-05 0.00016113625755802898 1.9906534480936156e-05 0.00037597870850377324 3.7908570128551584e-05
5522.0335 5.042594606122269e-05 5.048534241677201e-06 0.00014450201240169712 1.6194628866654593e-05 0.00011390672297142505 1.0621581554086041e-05 0.0001289015681830216 1.3044947888704237e-05 0.00012572849776477224 1.1060180972012987e-05 0.00024456675489784523 2.6944424435200132e-05 0.00021614619248310044 1.9627975134272412e-05 0.0003719018387724385 3.7108728408088096e-05
5522.9337 4.860019570490662e-05 5.050217486044126e-06 0.0001824769142299753 1.6175992764135893e-05 9.336171865277072e-05 1.061310512501027e-05 0.00015096470586959873 1.3040986020145624e-05 0.00010943117307075967 1.1041992571654005e-05 0.0002663938895337388 2.6709243880556136e-05 0.00023050049860810757 1.9407521955703437e-05 0.00031797481016739894 3.6489010465589925e-05
5523.8338 5.224923763758398e-05 5.042969748629917e-06 0.0001772740723553138 1.6139852450414072e-05 0.00010241372428397441 1.0591411099442366e-05 0.0001060929688508003 1.30177915638721e-05 0.00011478774973459403 1.1008074800933189e-05 0.0002906784530002637 2.657476572009144e-05 0.00017451035980691935 1.928278481449401e-05 0.0004042484077029537 3.613662281966019e-05
5524.7344 5.039485349257305e-05 5.028274507842745e-06 0.00017640012244436078 1.6089618867290735e-05 9.819330014081689e-05 1.0558946687487213e-05 9.912607413096504e-05 1.297889122545332e-05 0.00010443936549798083 1.0961419255418686e-05 0.00025231580709371665 2.6510572177836837e-05 0.00018263333708450823 1.9224865594882522e-05 0.0003398008393617553 3.597745982811881e-05
5525.6346 5.633684574263066e-05 5.008530948275457e-06 0.00018654179345878834 1.6030563538010853e-05 0.00010851857094331485 1.0519547243063722e-05 0.00010631101279157354 1.2929774834338254e-05 0.0001007554459685655 1.0906156497123618e-05 0.0002982878229209409 2.6442473758664083e-05 0.00017649522363875653 1.9175030631642525e-05 0.00031561494903579307 3.588442972064229e-05
5526.5347 4.412305422415394e-05 4.986727512255712e-06 0.00017183417197786266 1.5969194242399457e-05 0.00011539662012893276 1.047796087724827e-05 0.0001297534732273924 1.2877154217923664e-05 0.00013220944920644154 1.084813231739825e-05 0.0002816585242702729 2.6308023391755776e-05 0.00016606839077382704 1.9087851390382205e-05 0.00030934851326457134 3.576433195788675e-05
5527.4349 4.043713882961769e-05 4.966041036130281e-06 0.0001749921036147043 1.5912464028080056e-05 0.00010735651103693099 1.0439252532026008e-05 0.00010993147838964647 1.2828077153866029e-05 0.00010355976895506712 1.0795018599113404e-05 0.00024759510060288803 2.6098207484445142e-05 0.0002058012295262953 1.895686924914164e-05 0.00031848865911844485 3.559036018493782e-05
5528.335 4.853245415837678e-05 4.949334815056433e-06 0.00017394138629200754 1.5866646058213346e-05 8.826966417578028e-05 1.040799043655592e-05 0.00014396282828027317 1.2788809085756116e-05 0.00010905034226148494 1.0755038741924067e-05 0.00019880092175362363 2.586407344228722e-05 0.00016531460109771233 1.881496809543873e-05 0.00036240306000247577 3.539992976486424e-05
5529.2356 4.80282857465103e-05 4.938640766928162e-06 0.00014507886324614114 1.583612051958021e-05 0.00011026147068488107 1.0387380643175443e-05 0.00011905277784017108 1.2763692003153044e-05 0.00011411813874230338 1.0734469276990984e-05 0.00026575449777071954 2.571929461676296e-05 0.00021039068253855876 1.873193522751965e-05 0.0004081074485149978 3.52889501471061e-05
5530.1358 4.486793246080508e-05 4.934855744673703e-06 0.00017163971831827483 1.5822685109621936e-05 0.00010488994847607598 1.0378770427069324e-05 0.00014374740247090183 1.2754509168264448e-05 0.00011644061343982399 1.0735268844330978e-05 0.00024215626346776954 2.5781416667238746e-05 0.00020251686035823108 1.877527905167669e-05 0.00031094481515668793 3.53463193034787e-05
5531.0359 4.9371468491675953e-05 4.9376480856045086e-06 0.00018908089718174632 1.582534860688773e-05 0.00011869691582022936 1.0381498346167863e-05 0.00011381363221312249 1.2760326761939177e-05 9.831765190658433e-05 1.0754057048431872e-05 0.0002673327580645574 2.6021992843838516e-05 0.00019280534779913657 1.8922837878878224e-05 0.00035441923043840975 3.553833803562716e-05
5531.9361 5.259283762971118e-05 4.94573918981185e-06 0.00018116486104807829 1.584104030091017e-05 0.00010567760242251865 1.0393389745282955e-05 0.0001062083660517736 1.2778175581108777e-05 0.00010690027202365068 1.0783517984115466e-05 0.00026886482780974535 2.6261834850284747e-05 0.00017059657548529144 1.9065983180508918e-05 0.0003276078391096423 3.572274030923244e-05
5532.8362 4.506961925092437e-05 4.957377612359186e-06 0.00015442401947443396 1.5865743220491083e-05 0.00010713901852746258 1.0411560416347232e-05 0.0001365070358599672 1.280413475166851e-05 9.945954366197951e-05 1.0815485411402968e-05 0.00030842299233817337 2.6369088089037053e-05 0.00018904824405811872 1.9128435196651235e-05 0.0003234181941374569 3.5802729460099144e-05
5533.7368 4.4272793167336185e-05 4.9709023084518764e-06 0.00015522788234360857 1.5895773867064508e-05 0.00011604525849268324 1.0433338087680371e-05 0.00015155666391833595 1.2834573485098617e-05 0.00010802557828108244 1.084428500216734e-05 0.00028163980819480945 2.6358016840855886e-05 0.00022615192276216072 1.9123469988786177e-05 0.0003607512107848471 3.580496366198161e-05
5534.637 4.890317784998943e-05 4.985136551318065e-06 0.0001718501156260525 1.5928596039636237e-05 0.00010948325978357442 1.0456866295399334e-05 0.00013408769337801429 1.2866971968993855e-05 0.00011208855815662997 1.086847440240476e-05 0.00024620261321690455 2.6304572852166545e-05 0.0001789294890180687 1.9101138154682934e-05 0.0003385907760198267 3.581969413978809e-05
5535.5371 5.143893639486114e-05 4.999577125954498e-06 0.00014779117687284063 1.59631019061403e-05 0.00010878178576804465 1.0481339515969524e-05 0.00012888258500176847 1.2900266351892819e-05 0.00012268367886023442 1.0890469826232343e-05 0.00024179817011208072 2.627751935101521e-05 0.00019146868369160483 1.9110322951416994e-05 0.00037563455993772587 3.594911540110824e-05
5536.4373 5.8897735213438946e-05 5.0142298920305514e-06 0.00013625536399735654 1.5999089556243162e-05 0.00010156130680910498 1.0506659724058864e-05 0.00014395416796762035 1.2934414273799161e-05 0.0001059553722541888 1.0914261441720858e-05 0.00025462786931913117 2.6355853268163734e-05 0.0001982258397641306 1.9208102658949988e-05 0.00035459457502018377 3.6296610500467175e-05
5537.3374 5.733474618519911e-05 5.029282362394754e-06 0.000178566834892262 1.6036426754435433e-05 0.00010965084092576761 1.0532854558336966e-05 0.0001501051009838858 1.2969631028617777e-05 0.00010289388103526901 1.0942740346094663e-05 0.00024015800866180562 2.6582484739720017e-05 0.0002203297692401647 1.9416891257870754e-05 0.000373768568498008 3.6873373484065985e-05
5538.238 5.231242329396295e-05 5.0447872062492385e-06 0.00016372349752732395 1.607437213864466e-05 0.00011296187904626311 1.0559579672368694e-05 0.00013005617188688174 1.3005706044977793e-05 0.00010212632495110135 1.0975946142327783e-05 0.00026001220316686967 2.6867449377574315e-05 0.00018053108503747418 1.966037368126103e-05 0.0003900001679823045 3.749432257152539e-05
5539.1382 4.759355618369864e-05 5.060416004958022e-06 0.00015226693412747285 1.611119137712136e-05 0.0001130284865908036 1.0585803690961356e-05 0.00013624475550966198 1.3041522438038576e-05 0.00011140970614015156 1.1010708062272168e-05 0.0002546621078373531 2.706359229980793e-05 0.00019940139266466197 1.9820619147564737e-05 0.000345147937071024 3.78795535411334e-05
5540.0383 5.437995012660106e-05 5.075516717003658e-06 0.00018925154795655517 1.614456408423278e-05 0.00010788464638835364 1.0610040400539878e-05 0.0001314971276173281 1.3075289119894668e-05 0.00010189194747086591 1.1041857453293855e-05 0.0002492363130143386 2.7123220528755475e-05 0.00019642615788114458 1.9848652981065453e-05 0.0003705308364312337 3.7877552966878765e-05
5540.9385 4.4893680081521255e-05 5.08930786751191e-06 0.00014680543447720632 1.6172269890676658e-05 0.00010284663730229053 1.0630788879016034e-05 0.00013463376599983452 1.3105060505067139e-05 0.00011523892191036906 1.1064092721685247e-05 0.00026173438032149577 2.708219283211188e-05 0.00019976505450514705 1.9769746797652567e-05 0.0003571153440033547 3.754194737717313e-05
5541.8386 5.915286207925906e-05 5.101194587589451e-06 0.0001530043411158788 1.619305309637479e-05 0.00010555908155956056 1.0647123841904044e-05 0.00012268420988933778 1.3129491001016767e-05 0.00011924254005269292 1.1073957793145704e-05 0.00027186425263475304 2.696906787215373e-05 0.0002239933832456291 1.9627511666204767e-05 0.000371047600162756 3.7044575762524286e-05
5542.7392 4.8039661526878705e-05 5.111064812407252e-06 0.0001764944016898253 1.6207271275181544e-05 9.786051364418859e-05 1.0659168043716563e-05 0.00013861401373250565 1.3148488858329096e-05 9.504061106922171e-05 1.1071236268261184e-05 0.0002785430705878755 2.6795102864137178e-05 0.00019916573896515364 1.9456900058292973e-05 0.00038498238068170694 3.655019078751592e-05
5543.6394 5.619801040414433e-05 5.11937258230105e-06 0.00014971609891038342 1.621693854453506e-05 0.00010165651213062563 1.0668155563340492e-05 0.00016003039214260942 1.3163358665635141e-05 0.00011760790523771797 1.1059248143737788e-05 0.0002870010576475778 2.659144246606425e-05 0.0001817824998820674 1.9290777229204692e-05 0.00037171268723026126 3.6156463415277015e-05
5544.5395 4.611291152191091e-05 5.127051717186435e-06 0.00014944904567957808 1.6225256059840853e-05 0.00011766948697562434 1.0676153888436303e-05 0.00012427257488826477 1.3176525204910646e-05 0.00010489957883600823 1.1043936136516042e-05 0.00029307869466320755 2.6423951411330986e-05 0.00017618668124758094 1.916845996123716e-05 0.000351799739377323 3.590553249305848e-05
5545.4397 5.2564633287934226e-05 5.135199626829612e-06 0.00014946310312876151 1.623565751028216e-05 0.00010717434059194412 1.0685428568478686e-05 0.00012368260831973607 1.3190757014511783e-05 0.00010853490913406747 1.1032029021980002e-05 0.0002909192898241022 2.634452037276218e-05 0.00016523115814644527 1.911288717804292e-05 0.0003619351001893313 3.579305068552564e-05
5546.3398 5.880608557086819e-05 5.144686428029284e-06 0.00017465721487445925 1.625076535135855e-05 8.700566547100904e-05 1.0697725889616732e-05 0.00011586883481357604 1.3208247221930567e-05 0.00011678636358614054 1.1028943959740655e-05 0.00024897066025667263 2.6333772698588826e-05 0.00018452583415900107 1.9104624975555017e-05 0.0004350806906438826 3.576584064524101e-05
5547.2404 5.093341366072848e-05 5.155808792322153e-06 0.00016628145201336907 1.627155837436954e-05 0.00010870655822671743 1.0713683583268523e-05 0.0001322355533571197 1.3229823934945265e-05 0.00011559829158867069 1.10371276843127e-05 0.00028539250474100993 2.6353352175043254e-05 0.00020767831578032164 1.911799501513892e-05 0.0003528026261024051 3.577785393034458e-05
5548.1406 5.746699094031925e-05 5.168075731415428e-06 0.00017238306406482025 1.629695760714852e-05 0.00011322983287804271 1.0732516669204383e-05 0.00014924283101960085 1.3254496228839279e-05 0.000113646744772321 1.1055393209667006e-05 0.00022505018472801188 2.641575539924156e-05 0.00019295972189500144 1.9159603112061344e-05 0.0004437205135456064 3.583319979931345e-05
5549.0407 5.039773498707589e-05 5.180310348979117e-06 0.00016442414864256683 1.632415335020192e-05 0.00010484250805001252 1.0752231849512555e-05 0.00014268072534976689 1.3279696924981986e-05 0.00013047778760388363 1.1079466676558115e-05 0.00031563696612575264 2.6528954852572343e-05 0.00016642079880579077 1.9231591459097044e-05 0.00040580352760681473 3.5931472529143444e-05
5549.9409 4.5100968110591854e-05 5.190935671878421e-06 0.00014456013972668846 1.6349371625848928e-05 8.511012524142909e-05 1.0770153648785281e-05 0.00013238598884320496 1.3301946713834163e-05 0.00011971675288912538 1.1103430301346443e-05 0.00026339104060537906 2.664240990437944e-05 0.0002204488840493863 1.9301479174160668e-05 0.00037697698760910935 3.602719195772101e-05
5550.841 5.3211577480996395e-05 5.198400520554356e-06 0.00016214854123693692 1.63689061245539e-05 0.00013058347712844662 1.0783653322475305e-05 0.0001402055232483823 1.3317809462768654e-05 0.00011252659076790478 1.1121553319789963e-05 0.00023091086599562528 2.6708390557797402e-05 0.00019169447076616234 1.9341086697645235e-05 0.00034328026201025855 3.6081948625590964e-05
5551.7416 5.12706828362196e-05 5.201608832167435e-06 0.00018190912578779062 1.6380119211642435e-05 0.00010623145639194555 1.0790864021825739e-05 0.00013758781923890737 1.3324840992133351e-05 9.861711916181345e-05 1.1130023160403454e-05 0.00023876037814774163 2.6724918717749443e-05 0.00020121184300394665 1.9350591676616697e-05 0.00025537831720592966 3.609742856657397e-05
5552.6418 5.7398968900068726e-05 5.200190620755056e-06 0.00013454899023180247 1.638203017373347e-05 0.0001104246017451151 1.0791110397164774e-05 0.0001200741052182686 1.3322179851269886e-05 9.661007793910405e-05 1.1127964315766325e-05 0.000252586058071369 2.669871346874308e-05 0.0002295792206786794 1.9332815647757672e-05 0.00039711349643892625 3.6077588421769115e-05
5553.5419 4.59283329582531e-05 5.194573929802777e-06 0.0001820850600055198 1.637544620602224e-05 0.00011391860189137149 1.0785010067832834e-05 0.000134993594467201 1.331069315841701e-05 0.00010886094109408406 1.111750085558281e-05 0.0002121407437772051 2.6625356582228155e-05 0.00020192184485620491 1.9283332260670124e-05 0.0003661758618399137 3.601289355612179e-05
5554.4421 5.262387062685631e-05 5.185795902923462e-06 0.00016972431533495262 1.636249470749484e-05 0.00010652905263994589 1.0774145305129396e-05 0.0001445089620720519 1.3292556034669916e-05 0.00012381885139633488 1.1102756912555162e-05 0.00022600939463886304 2.6518877512119513e-05 0.0001889163315075193 1.9212258739931632e-05 0.0003068029109203148 3.5916322239019756e-05
5555.3422 4.4584282500570726e-05 5.175168735930574e-06 0.00018276822674090625 1.6345852699729094e-05 0.00011704663894276474 1.0760510717750082e-05 0.00015117289175293504 1.3270524051691595e-05 0.00011301442422402487 1.108827736135671e-05 0.0002127325216597178 2.643620276726764e-05 0.00018601100610261557 1.91574985200846e-05 0.00031586009989510174 3.5840793873011785e-05
5556.2428 6.124256837389813e-05 5.163885702039235e-06 0.00019878303100373383 1.6327881573630043e-05 0.00011591828679398947 1.074588363775495e-05 0.00011406342257253902 1.324708841078809e-05 0.00011481694458051524 1.1077412992578842e-05 0.00028782626321435947 2.642974156888928e-05 0.00018353823546656087 1.9153877962602892e-05 0.00034158204691872823 3.5830931098760505e-05
5557.143 5.264686541753039e-05 5.1527538990905645e-06 0.0001483945809574155 1.6310036834789794e-05 9.926306938635304e-05 1.0731395366860576e-05 0.00013105803718181655 1.322390780735642e-05 0.00012367845451746813 1.1071364786080196e-05 0.0002452143375730876 2.6479517961287954e-05 0.00014605019572424822 1.9189291634807197e-05 0.0003722803172076778 3.5865905317701125e-05
5558.0431 5.634773313666205e-05 5.142032203675112e-06 0.0001791637113620957 1.6292564922365935e-05 0.00012868230862956713 1.0717298562941013e-05 0.00015304659710108925 1.3201475509120553e-05 9.291830936736546e-05 1.1069063426281337e-05 0.00027613679841618496 2.652029617051444e-05 0.00018511929056632862 1.9219838189038244e-05 0.000446017734173296 3.5890071839959807e-05
5558.9433 6.10506566697704e-05 5.131494938525888e-06 0.00016463834072162238 1.6274673744035287e-05 0.00011010367617464401 1.0703084341201152e-05 0.00014991846395342095 1.3179267176949785e-05 0.00011742277363096002 1.1067869410919013e-05 0.0002874683410400487 2.6532557130378564e-05 0.0001691124318376398 1.922991710430477e-05 0.000344959379169176 3.589383701353195e-05
