wavelength spec_bulge spec_disk spec_clump1 spec_clump2 spec_clump3
2035.0 1.3006263340429114e-06 4.093375873803198e-06 4.741047967005218e-06 8.264861929234933e-06 1.0410374729343594e-05
2045.0 1.3881125861735082e-06 4.2764563045152835e-06 4.7820543313792285e-06 8.428446161064876e-06 1.0610148502195702e-05
2055.0 1.403196466776122e-06 4.296364646428381e-06 4.828874475515309e-06 8.444095410003453e-06 1.0570072263532124e-05
2065.0 1.3746989475834971e-06 4.282093884782627e-06 4.805147849536445e-06 8.455821036392576e-06 1.0598406160903513e-05
2074.0 1.4775155165915413e-06 4.457772829688161e-06 4.8705642513071465e-06 8.61208032007081e-06 1.0810124971815946e-05
2078.0 1.4042894874836922e-06 4.259585889657403e-06 4.757066646584741e-06 8.334308013420203e-06 1.0546020609082222e-05
2085.0 1.4270400300121073e-06 4.259545624122691e-06 4.763034385272311e-06 8.311997927448667e-06 1.0548020619055386e-05
2095.0 1.4514861350252835e-06 4.336594505683833e-06 4.773460715719251e-06 8.382759824392116e-06 1.0575240414433925e-05
2105.0 1.4691691504142761e-06 4.3950230457235685e-06 4.785457892437765e-06 8.461491709812563e-06 1.0665882689476006e-05
2115.0 1.429215601127229e-06 4.323573743990736e-06 4.7550941323523995e-06 8.373176109829691e-06 1.058970921129745e-05
2125.0 1.5015629173179675e-06 4.476806520914094e-06 4.787902792855668e-06 8.510949602807039e-06 1.0744827621445447e-05
2135.0 1.4218164070958278e-06 4.3331214760667145e-06 4.75184307241281e-06 8.399125852195175e-06 1.0538047628166913e-05
2145.0 1.4866853363096027e-06 4.422052651614658e-06 4.723845874190046e-06 8.377500189337987e-06 1.0610599333295906e-05
2155.0 1.5146026211058272e-06 4.4890093168581655e-06 4.747919549681315e-06 8.451569886953635e-06 1.0695699594420974e-05
2165.0 1.4680074945833076e-06 4.420382710953735e-06 4.7244481913093144e-06 8.384880548166476e-06 1.0568499969693533e-05
2175.0 1.4663548760687952e-06 4.416217378306262e-06 4.707516150184163e-06 8.357029907324496e-06 1.054358658123215e-05
2185.0 1.4860100509481673e-06 4.415376263175462e-06 4.669012374515649e-06 8.304651623223207e-06 1.0505334627054158e-05
2195.0 1.5329785077179007e-06 4.536547523568253e-06 4.692301400359018e-06 8.391146620329928e-06 1.0681199879677711e-05
2205.0 1.5001136505225516e-06 4.4760657801225125e-06 4.669007089097368e-06 8.321316183691822e-06 1.0554027052949835e-05
2215.0 1.426593511677439e-06 4.383484024732199e-06 4.628935472560098e-06 8.235554783783248e-06 1.0399455696479801e-05
2225.0 1.4154824517726122e-06 4.3385853627791825e-06 4.604911124304721e-06 8.16130691682785e-06 1.030374390364046e-05
2235.0 1.5207023928097638e-06 4.517335117880385e-06 4.62342136402797e-06 8.268807708335041e-06 1.055575706632723e-05
2245.0 1.4682458274708801e-06 4.413973314355362e-06 4.601757391152871e-06 8.197498128012969e-06 1.0399868118113992e-05
2255.0 1.4029728839734958e-06 4.357122088913641e-06 4.562827453195169e-06 8.120929519716602e-06 1.028508721897184e-05
2265.0 1.4160625299737692e-06 4.39742537916252e-06 4.575910571095983e-06 8.157977249513447e-06 1.0331204644771796e-05
2275.0 1.4613657605619883e-06 4.484766156542188e-06 4.5797874724055205e-06 8.19406763470606e-06 1.0451011939629004e-05
2285.0 1.5235902832542186e-06 4.56044111459742e-06 4.589040591932946e-06 8.230901650602604e-06 1.0534203603352119e-05
2295.0 1.4564659661119968e-06 4.464903379863772e-06 4.539518854438567e-06 8.109831878168502e-06 1.0345771671555843e-05
2305.0 1.4915639029472735e-06 4.492245491733103e-06 4.606681184016068e-06 8.182276683267969e-06 1.0429674118046327e-05
2315.0 1.439844061566315e-06 4.448474358366513e-06 4.609162088789292e-06 8.146302010527678e-06 1.0366104080964393e-05
2325.0 1.240695190936782e-06 4.040429640103036e-06 4.4447470822642585e-06 7.653911219556506e-06 9.641080836809804e-06
2335.0 1.3326531880806074e-06 4.356939161167377e-06 4.569597845161102e-06 8.052189816175382e-06 1.0229447583034947e-05
2345.0 1.2620134413036373e-06 4.246532885530062e-06 4.5169612945625075e-06 7.939557779772399e-06 1.0010381799773098e-05
2355.0 1.4033786539694495e-06 4.43435839234753e-06 4.503861438514945e-06 8.010633358121449e-06 1.0227180352707163e-05
2365.0 1.2654152638388586e-06 4.255289632699159e-06 4.442989723997272e-06 7.86899304052633e-06 9.964746530587295e-06
2375.0 1.3257369727073455e-06 4.348894060398887e-06 4.43182395319079e-06 7.897996274532676e-06 1.0075945349821637e-05
2385.0 1.2134884703680636e-06 4.175787668438999e-06 4.380314278524727e-06 7.761362034533023e-06 9.799970068047045e-06
2395.0 1.2841181261963075e-06 4.333490555080573e-06 4.409246827980749e-06 7.86947521604163e-06 1.00340838035901e-05
2405.0 1.255747180336992e-06 4.262877595456872e-06 4.3822276556516896e-06 7.792849016097057e-06 9.908414207863725e-06
2415.0 1.2935389281903835e-06 4.31464559971686e-06 4.380734717450377e-06 7.80655797916533e-06 9.96473671227446e-06
2425.0 1.4205110763337057e-06 4.459649079329218e-06 4.39832663195959e-06 7.875297861647307e-06 1.0129620968021883e-05
2435.0 1.3935349618825592e-06 4.381540230899615e-06 4.37198968338386e-06 7.787071446095688e-06 9.979701092268664e-06
2445.0 1.4728783705584048e-06 4.525111558315136e-06 4.3982847536728745e-06 7.87254502335324e-06 1.0164417238385705e-05
2455.0 1.473222066796528e-06 4.501817087947181e-06 4.405490605429498e-06 7.866669383839098e-06 1.0136468379014348e-05
2465.0 1.4524821145231957e-06 4.504774966468614e-06 4.395115998211304e-06 7.834521435861976e-06 1.0092721302683861e-05
2475.0 1.4010730446007438e-06 4.435612870233711e-06 4.380456393391354e-06 7.792842478777683e-06 1.0004657919497285e-05
2485.0 1.3824614778629921e-06 4.5223918976532325e-06 4.387151511726654e-06 7.85784854330573e-06 1.0140672420278983e-05
2495.0 1.3642549347700368e-06 4.451353325146262e-06 4.333300613398331e-06 7.741386907968501e-06 9.989962233596222e-06
2505.0 1.5253419049575377e-06 4.660089723290648e-06 4.35890929664377e-06 7.854878773638601e-06 1.0245352237595709e-05
2513.0 1.30579010790409e-06 4.444828008737768e-06 4.303316454870373e-06 7.708850808101104e-06 9.972852648665406e-06
2518.0 1.2935059259945916e-06 4.484172201974306e-06 4.332763466640508e-06 7.790514703636518e-06 1.0059340384565126e-05
2525.0 1.2708356581288356e-06 4.380453145678879e-06 4.304776758085957e-06 7.69128087514959e-06 9.878792732237756e-06
2535.0 1.3223031174634784e-06 4.409518854998336e-06 4.299884712141959e-06 7.67416035754714e-06 9.88072872281237e-06
2545.0 1.3294894477524133e-06 4.409463570834862e-06 4.285857827423759e-06 7.649933467888294e-06 9.870574432135544e-06
2555.0 1.470617591236155e-06 4.579705057028481e-06 4.309437043976713e-06 7.740860545806897e-06 1.0082913601343287e-05
2565.0 1.402729886370425e-06 4.548293552202756e-06 4.2988350445958825e-06 7.71263856291924e-06 1.0033087501734752e-05
2575.0 1.4954279312718937e-06 4.699389177017797e-06 4.319427383237632e-06 7.792083736363944e-06 1.0212082019688031e-05
2585.0 1.4686665575533638e-06 4.701908869612462e-06 4.315126244307999e-06 7.788226562559868e-06 1.0214461275716528e-05
2595.0 1.4391174142453793e-06 4.691612333513503e-06 4.311590147926887e-06 7.776642176656325e-06 1.0191752154892405e-05
2605.0 1.3873158753532211e-06 4.614772068058424e-06 4.2923006353923154e-06 7.714819998132312e-06 1.0070581396906244e-05
2615.0 1.355786170739357e-06 4.58657889154712e-06 4.2523800484833295e-06 7.673953698814671e-06 1.0020124920013662e-05
2625.0 1.4654224253594176e-06 4.712937462151053e-06 4.257346642082433e-06 7.700298573197749e-06 1.011659823566718e-05
2635.0 1.6023369062724724e-06 4.7963654752074694e-06 4.273476967278844e-06 7.723004212388293e-06 1.0204151543714078e-05
2645.0 1.8098857008091795e-06 5.054154313275625e-06 4.327627302315738e-06 7.869466451756986e-06 1.0537231195781316e-05
2655.0 1.9388816748840707e-06 5.119071275345706e-06 4.345458162298665e-06 7.879353927849393e-06 1.0578855827756425e-05
2665.0 1.6845000692679085e-06 4.929863955744604e-06 4.329918154728832e-06 7.8063234613773e-06 1.039059949951205e-05
2675.0 1.78789045524517e-06 5.047975544267409e-06 4.334946496795198e-06 7.847814620621403e-06 1.0509069067092934e-05
2685.0 1.8275907882874473e-06 5.071139074928837e-06 4.314185778033863e-06 7.828104453847205e-06 1.0515391854232481e-05
2695.0 1.688708894175349e-06 4.945587765375296e-06 4.274813565503598e-06 7.747611920460424e-06 1.0358006500620529e-05
2705.0 1.7928092997803905e-06 5.02862610305436e-06 4.26897646780063e-06 7.759215418399178e-06 1.0414605637909997e-05
2715.0 1.6429878409410385e-06 4.902791448263944e-06 4.250634943775311e-06 7.7032908988535e-06 1.0271331093530653e-05
2725.0 1.6219013372723628e-06 4.9091245592205665e-06 4.24220381466369e-06 7.684217185115088e-06 1.025691783174565e-05
2735.0 1.7343594359554119e-06 5.075975114441253e-06 4.262725456946035e-06 7.759102317968466e-06 1.0432024472539995e-05
2745.0 1.4269146974930514e-06 4.74485055436735e-06 4.231769254924542e-06 7.604553779959372e-06 1.0047760734204894e-05
2755.0 1.5197123422623355e-06 4.827326674826463e-06 4.260498267507183e-06 7.640892744225932e-06 1.013420014305499e-05
2765.0 1.635750878372739e-06 4.980295585439796e-06 4.331722033533752e-06 7.749744258104766e-06 1.0349215195407906e-05
2775.0 1.7328611395706e-06 5.15618359853754e-06 4.453265139387938e-06 7.925924853899834e-06 1.0615711453398145e-05
2785.0 1.5391937803474198e-06 5.0928334480802945e-06 4.562074134108247e-06 8.024244867269178e-06 1.063936294585898e-05
2795.0 1.2204189881545427e-06 4.58223505442765e-06 4.58924871910291e-06 7.884664338803828e-06 1.0070673641034451e-05
2805.0 1.299615816965541e-06 4.775251515932613e-06 4.610608551530515e-06 7.989356139988554e-06 1.0330799220904277e-05
2815.0 1.7176316197044133e-06 5.279865781138435e-06 4.55645172423442e-06 8.040445594705591e-06 1.0783155893844573e-05
2825.0 1.9333368024128727e-06 5.346053571002978e-06 4.443925199988073e-06 7.911720136442516e-06 1.0724512655345388e-05
2835.0 1.8870196844041365e-06 5.236166060829949e-06 4.342190695989413e-06 7.764099177260914e-06 1.0539367495597638e-05
2845.0 1.7929274333991337e-06 5.1427317411724455e-06 4.301373440412361e-06 7.711733378832697e-06 1.0428362897129053e-05
2855.0 1.608069667529914e-06 5.061175526204545e-06 4.286723591251591e-06 7.699818753773745e-06 1.034766647413207e-05
2865.0 1.9661174229867718e-06 5.31248249983426e-06 4.299624469310031e-06 7.750695356721712e-06 1.0573768378602788e-05
2875.0 2.046217179614258e-06 5.335998221350403e-06 4.296780577649042e-06 7.727029491320592e-06 1.0560198588257103e-05
2885.0 2.0022727270632998e-06 5.370144260250642e-06 4.308058400426336e-06 7.752962219960766e-06 1.0607889293639533e-05
2895.0 2.055786416349351e-06 5.38067445969814e-06 4.311757801521687e-06 7.748108473588279e-06 1.0611830008271778e-05
2910.0 2.3472602186869224e-06 5.650053558745018e-06 4.336795558999883e-06 7.814283984391789e-06 1.08345973584848e-05
2930.0 2.2299173840029125e-06 5.5828727362493146e-06 4.342399194520297e-06 7.787700387613524e-06 1.0758577290744455e-05
2950.0 2.200566414317014e-06 5.588214406371254e-06 4.352167285675251e-06 7.781321147668951e-06 1.0756805869840851e-05
2970.0 2.2982433330620035e-06 5.6764872828733105e-06 4.381064018227827e-06 7.822250506297383e-06 1.0846732537575082e-05
2990.0 2.33246952963755e-06 5.739665712841951e-06 4.40506340533849e-06 7.841899216138411e-06 1.0897461276591159e-05
3010.0 2.408242486491272e-06 5.825531914942805e-06 4.420931503480512e-06 7.85900057142115e-06 1.0967051859108054e-05
3030.0 2.435510308929939e-06 5.8799498959303264e-06 4.445709722094649e-06 7.870362354601857e-06 1.0993087572426388e-05
3050.0 2.4923584060021703e-06 5.936630913897e-06 4.470474926966298e-06 7.87409200301871e-06 1.1021944151642546e-05
3070.0 2.563066993143079e-06 5.991665771249887e-06 4.49027137239617e-06 7.873544697932498e-06 1.102041839516214e-05
3090.0 2.612685533455267e-06 6.063747815717654e-06 4.518455546968464e-06 7.893283200737811e-06 1.1071987144614897e-05
3110.0 2.684457409807626e-06 6.1140434705605975e-06 4.545224730633291e-06 7.896462151369112e-06 1.108145724825672e-05
3130.0 2.6518823639816426e-06 6.114843926791018e-06 4.558845322229317e-06 7.890461325947924e-06 1.1068131562627764e-05
3150.0 2.6823157837649367e-06 6.184499290132276e-06 4.592182110030372e-06 7.915161646724233e-06 1.110874558062038e-05
3170.0 2.770816239177027e-06 6.264936546098101e-06 4.622700151485447e-06 7.929424049959751e-06 1.1162710654204724e-05
3190.0 2.6042681573398303e-06 6.165615165307109e-06 4.64431903720432e-06 7.903569003046202e-06 1.106394359732412e-05
3210.0 2.786162430285571e-06 6.349792086533322e-06 4.705960871292093e-06 7.98007862293098e-06 1.1229043552812737e-05
3230.0 2.590844944294703e-06 6.267178160222085e-06 4.73515377765056e-06 7.988092860745657e-06 1.1181276388665103e-05
3250.0 2.9462059451388644e-06 6.518210205226603e-06 4.779348226750752e-06 8.027659416307595e-06 1.1345155538737662e-05
3270.0 3.1762909286456217e-06 6.703659489656436e-06 4.825351331175444e-06 8.070609342678078e-06 1.147779537719825e-05
3290.0 3.1701064299800204e-06 6.7543560071387426e-06 4.874272963806972e-06 8.106096342036752e-06 1.1523221516466594e-05
3310.0 3.1831670094275504e-06 6.806049434890658e-06 4.929530406289669e-06 8.152803744992476e-06 1.1589249886205397e-05
3330.0 3.2150398762438438e-06 6.85016794935533e-06 4.983655847876238e-06 8.188411049604426e-06 1.1622765094165614e-05
3350.0 3.1965473260232356e-06 6.859336143996312e-06 5.031105858603412e-06 8.212987253952667e-06 1.1636669418545298e-05
3370.0 2.9526916879994567e-06 6.762455239903936e-06 5.089330806029121e-06 8.255518084146615e-06 1.1601840513402689e-05
3390.0 3.102387418464646e-06 6.8954587870915134e-06 5.149599449880107e-06 8.304529477265308e-06 1.1722001519895027e-05
3410.0 3.1594848051615426e-06 7.012496735660934e-06 5.215141850345455e-06 8.366750662177726e-06 1.1829456280312146e-05
3430.0 3.2299117453069655e-06 7.116010368385153e-06 5.244490443688012e-06 8.373860412392068e-06 1.1895102676118271e-05
3450.0 3.314379340018929e-06 7.137437605582754e-06 5.1349473587855475e-06 8.261087907514895e-06 1.181237805885563e-05
3470.0 3.3599951414733814e-06 7.214317249672724e-06 5.2005246095713096e-06 8.320903790266539e-06 1.1887180763508613e-05
3490.0 3.526163765052932e-06 7.367161361086377e-06 5.2669292629365304e-06 8.37969982992224e-06 1.1992693486371946e-05
3510.0 3.658535904278349e-06 7.521560731550387e-06 5.335663707645228e-06 8.44906268978717e-06 1.212604693322377e-05
3530.0 3.5273329407446916e-06 7.4950565339374954e-06 5.405102817741718e-06 8.504694354143878e-06 1.2154123238494448e-05
3550.0 3.819043041862062e-06 7.730292152556994e-06 5.4798979789423385e-06 8.576428233330966e-06 1.2341200119230682e-05
3570.0 3.3436375998940274e-06 7.47750227865359e-06 5.555980912841422e-06 8.628143641401936e-06 1.2260480595020206e-05
3590.0 3.3700130910934545e-06 7.543514887907613e-06 5.6307978871726634e-06 8.686318752922878e-06 1.231746418708553e-05
3601.8274 4.128198379040374e-06 8.123687392822806e-06 5.6708106211440476e-06 8.59988934868753e-06 1.1864912395782101e-05
3602.7275 3.9120311004089565e-06 7.92487871886362e-06 5.673570582538528e-06 8.596477115930159e-06 1.1828783071053633e-05
3603.6279 3.67842637756696e-06 7.775188118955307e-06 5.687299147209196e-06 8.697131613420229e-06 1.2325879411654781e-05
3604.528 3.58231953652384e-06 7.738003180225324e-06 5.690568912357305e-06 8.704591681892978e-06 1.2326036333140838e-05
3605.4282 3.561975264762332e-06 7.71054784227371e-06 5.68483943632715e-06 8.673317120532098e-06 1.2157879008833805e-05
3606.3286 3.5666846570785985e-06 7.698099249410492e-06 5.698162193973854e-06 8.71583078911449e-06 1.2418794556300288e-05
3607.2287 3.649229715907464e-06 7.779057804625984e-06 5.703149981890643e-06 8.73122559020955e-06 1.2557033346116521e-05
3608.1291 3.7080186209751603e-06 7.807220921210663e-06 5.706887749034374e-06 8.710726261423076e-06 1.2454110094924945e-05
3609.0292 3.581832693331468e-06 7.687484552535765e-06 5.709024265862721e-06 8.687228624200924e-06 1.2214044022877044e-05
3609.9293 3.3898174468416586e-06 7.5479689602634345e-06 5.7119300420201e-06 8.707027379033929e-06 1.2243694978469572e-05
3610.8297 3.3583992846418878e-06 7.531023738001741e-06 5.715056419001837e-06 8.682895331992748e-06 1.2191485198651248e-05
3611.7299 3.510064882440951e-06 7.635584831066498e-06 5.718181837734246e-06 8.625875041257196e-06 1.1949932015441788e-05
3612.6302 3.65970586963382e-06 7.720015168879591e-06 5.7236625088456776e-06 8.707355389897542e-06 1.2355765874235609e-05
3613.5304 3.632205372164613e-06 7.657810690763018e-06 5.724544846368411e-06 8.630914560857764e-06 1.1928630290231384e-05
3614.4305 3.5602072035917205e-06 7.655644776329808e-06 5.727455828705817e-06 8.631706754409864e-06 1.1903512457036496e-05
3615.3309 3.676954705169901e-06 7.811405244694721e-06 5.734065705806001e-06 8.723922764571555e-06 1.2381217355527303e-05
3616.231 3.90268444707208e-06 7.976632834788285e-06 5.740099622046222e-06 8.767178280716664e-06 1.2589958763127583e-05
3617.1314 3.9842665139952765e-06 8.017935523262242e-06 5.744120272046912e-06 8.766113565393979e-06 1.259066906936751e-05
3618.0315 3.7957416164015594e-06 7.80590466504712e-06 5.7460875659734946e-06 8.7640446136191e-06 1.24938353128374e-05
3618.9317 3.4409347539845383e-06 7.534385815315907e-06 5.747105315090529e-06 8.752498685507855e-06 1.2354310677120766e-05
3619.832 3.2255561638659853e-06 7.428654267221306e-06 5.749359782618644e-06 8.736214236463755e-06 1.2248238334169464e-05
3620.7322 3.3194160210287495e-06 7.547295959056599e-06 5.753762267745219e-06 8.726029864957013e-06 1.2242331413399064e-05
3621.6326 3.547544203551248e-06 7.76386600279307e-06 5.75931777859945e-06 8.743933373709606e-06 1.2376807242380084e-05
3622.5327 3.7516806833907726e-06 7.932604487434939e-06 5.764525404442603e-06 8.774214449310222e-06 1.2568464289935976e-05
3623.4328 3.897217224793881e-06 8.031178735447898e-06 5.768654269698496e-06 8.78107089845553e-06 1.263536681011913e-05
3624.3332 3.91369168932636e-06 8.022198570705078e-06 5.7715377747403955e-06 8.772891435407082e-06 1.251180413079906e-05
3625.2333 3.902251836804313e-06 8.01031665131965e-06 5.774297212949814e-06 8.763418141873215e-06 1.2352529116551681e-05
3626.1337 4.055091972085144e-06 8.13411627050311e-06 5.778862654115293e-06 8.763175286874056e-06 1.237847321262953e-05
3627.0339 4.296040528392468e-06 8.30118197316216e-06 5.784471994976122e-06 8.780551412119753e-06 1.258969723090399e-05
3627.934 4.409604724492064e-06 8.360238212743376e-06 5.789228271247669e-06 8.806349414570264e-06 1.276908318189274e-05
3628.8344 4.394805505893003e-06 8.341262857687252e-06 5.792525916588353e-06 8.80465814175415e-06 1.2751862900577791e-05
3629.7345 4.309004837433893e-06 8.256229018488088e-06 5.793267720841131e-06 8.713811275426737e-06 1.2279238510339351e-05
3630.6349 4.031434879922061e-06 7.998922821496628e-06 5.78698348476072e-06 8.693052274680112e-06 1.2042643971711284e-05
3631.535 3.565400619665549e-06 7.627615981905854e-06 5.770268277266987e-06 8.702180621592252e-06 1.2057973534592164e-05
3632.4351 3.2766226462729948e-06 7.469865816233277e-06 5.772037039664433e-06 8.752081983605562e-06 1.2246608857000432e-05
3633.3355 3.3667806846128973e-06 7.606410631179628e-06 5.7661567122194735e-06 8.659130508495178e-06 1.1912356630165419e-05
3634.2357 3.575817374660158e-06 7.767163918071191e-06 5.763535404860667e-06 8.738741971884344e-06 1.2272482257623015e-05
